Date,Open,High,Low,Close,Volume,Adj Close
2014-11-18,52.299999,53.099998,50.830002,52.599998,781100,52.599998
2014-11-17,51.07,53.68,49.23,52.32,931200,52.32
2014-11-14,54.450001,54.75,50.860001,51.759998,1096000,51.759998
2014-11-13,60.34,61.529999,54.830002,55.00,1093200,55.00
2014-11-12,59.970001,65.00,55.66,60.50,2599100,60.50
2014-11-11,70.050003,74.57,69.830002,72.779999,611000,72.779999
2014-11-10,69.93,70.910004,67.889999,70.309998,361900,70.309998
2014-11-07,69.809998,71.389999,69.290001,70.050003,260300,70.050003
2014-11-06,71.059998,71.269997,68.779999,70.160004,303200,70.160004
2014-11-05,70.209999,71.839996,69.349998,70.949997,286400,70.949997
2014-11-04,72.099998,73.150002,69.260002,69.849998,294300,69.849998
2014-11-03,74.639999,76.559998,72.050003,72.760002,290300,72.760002
2014-10-31,77.629997,77.709999,72.879997,74.660004,567400,74.660004
2014-10-30,73.00,78.07,72.510002,76.690002,953200,76.690002
2014-10-29,71.190002,77.459999,70.00,72.900002,1057900,72.900002
2014-10-28,71.589996,72.50,69.720001,71.860001,572200,71.860001
2014-10-27,72.610001,73.529999,69.639999,71.589996,816900,71.589996
2014-10-24,71.889999,74.00,70.300003,73.330002,609300,73.330002
2014-10-23,69.599998,73.690002,66.139999,71.739998,924100,71.739998
2014-10-22,77.260002,80.470001,68.410004,69.110001,1409800,69.110001
2014-10-21,95.779999,96.580002,72.809998,84.510002,2350700,84.510002
2014-10-20,93.860001,96.00,93.860001,94.830002,246500,94.830002
2014-10-17,95.190002,96.309998,93.440002,94.050003,237900,94.050003
2014-10-16,92.339996,95.50,90.25,93.739998,355600,93.739998
2014-10-15,92.360001,95.00,90.839996,93.93,364500,93.93
2014-10-14,93.25,94.75,91.150002,93.779999,265800,93.779999
2014-10-13,94.949997,96.32,91.839996,92.18,226800,92.18
2014-10-10,94.459999,96.50,93.209999,95.040001,283500,95.040001
2014-10-09,98.779999,99.639999,94.870003,94.910004,327400,94.910004
2014-10-08,97.589996,99.190002,96.839996,98.739998,342700,98.739998
2014-10-07,100.760002,101.07,97.529999,97.730003,260300,97.730003
2014-10-06,102.25,103.629997,101.32,101.82,220800,101.82
2014-10-03,101.529999,103.830002,101.529999,101.989998,202400,101.989998
2014-10-02,96.709999,100.489998,93.709999,100.400002,290100,100.400002
2014-10-01,101.160004,101.160004,96.120003,96.870003,352400,96.870003
2014-09-30,100.900002,102.239998,100.650002,100.800003,200200,100.800003
2014-09-29,101.360001,102.839996,99.779999,100.980003,235500,100.980003
2014-09-26,101.639999,103.529999,101.080002,102.709999,194800,102.709999
2014-09-25,102.529999,102.650002,99.529999,101.220001,295100,101.220001
2014-09-24,100.790001,104.00,99.699997,102.43,223800,102.43
2014-09-23,101.110001,103.010002,98.769997,100.800003,267100,100.800003
2014-09-22,100.489998,102.349998,100.099998,101.690002,196400,101.690002
2014-09-19,106.82,107.919998,100.849998,101.43,392200,101.43
2014-09-18,103.160004,107.190002,102.690002,106.099998,314800,106.099998
2014-09-17,101.970001,103.650002,101.339996,102.459999,260000,102.459999
2014-09-16,101.769997,103.339996,100.269997,102.269997,216100,102.269997
2014-09-15,102.160004,104.25,100.459999,101.790001,311900,101.790001
2014-09-12,104.00,106.050003,102.199997,102.489998,287700,102.489998
2014-09-11,102.18,104.449997,102.18,103.690002,235400,103.690002
2014-09-10,102.290001,103.910004,101.010002,102.290001,208200,102.290001
2014-09-09,104.440002,104.440002,101.870003,101.889999,297900,101.889999
2014-09-08,104.870003,106.129997,104.190002,104.949997,212500,104.949997
2014-09-05,101.32,105.010002,101.32,104.599998,190000,104.599998
2014-09-04,101.940002,104.489998,100.93,101.32,264000,101.32
2014-09-03,102.43,103.860001,101.43,102.019997,249200,102.019997
2014-09-02,100.620003,102.360001,99.330002,101.860001,267100,101.860001
2014-08-29,95.50,100.25,95.260002,99.93,296200,99.93
2014-08-28,95.510002,96.190002,94.370003,95.639999,206300,95.639999
2014-08-27,94.900002,95.760002,93.860001,95.650002,185000,95.650002
2014-08-26,92.32,94.779999,91.720001,94.639999,180000,94.639999
2014-08-25,90.379997,94.120003,90.089996,91.800003,234700,91.800003
2014-08-22,90.279999,90.989998,88.849998,89.959999,168500,89.959999
2014-08-21,88.720001,90.849998,87.790001,90.580002,132000,90.580002
2014-08-20,89.290001,89.900002,88.019997,88.75,117100,88.75
2014-08-19,89.150002,90.440002,88.129997,89.639999,82900,89.639999
2014-08-18,87.889999,89.059998,84.889999,88.669998,355100,88.669998
2014-08-15,87.449997,87.849998,86.68,87.00,220300,87.00
2014-08-14,89.00,89.940002,87.239998,87.379997,243900,87.379997
2014-08-13,87.93,89.300003,87.160004,89.089996,159400,89.089996
2014-08-12,86.00,88.82,84.949997,88.169998,267400,88.169998
2014-08-11,86.900002,89.660004,86.699997,86.760002,192300,86.760002
2014-08-08,84.309998,88.18,83.370003,86.419998,253000,86.419998
2014-08-07,86.610001,86.650002,83.839996,83.980003,233400,83.980003
2014-08-06,84.059998,87.540001,84.059998,86.690002,412800,86.690002
2014-08-05,87.910004,90.589996,83.57,84.050003,698500,84.050003
2014-08-04,103.650002,105.07,83.449997,88.650002,1620500,88.650002
2014-08-01,107.00,108.150002,102.269997,103.830002,380000,103.830002
2014-07-31,117.220001,117.489998,107.43,108.379997,500600,108.379997
2014-07-30,119.120003,120.480003,117.480003,118.690002,154200,118.690002
2014-07-29,120.639999,121.660004,118.589996,118.900002,156800,118.900002
2014-07-28,119.470001,121.870003,118.940002,119.949997,170000,119.949997
2014-07-25,117.559998,119.980003,117.00,118.959999,199900,118.959999
2014-07-24,120.00,122.25,113.029999,118.32,335400,118.32
2014-07-23,113.870003,114.93,111.870003,112.900002,144700,112.900002
2014-07-22,111.43,114.269997,110.349998,114.18,209800,114.18
2014-07-21,110.449997,112.290001,109.300003,110.690002,91200,110.690002
2014-07-18,110.129997,111.510002,108.959999,111.00,142900,111.00
2014-07-17,110.690002,111.459999,109.529999,110.290001,174100,110.290001
2014-07-16,110.419998,111.580002,108.019997,111.529999,179900,111.529999
2014-07-15,109.00,110.779999,108.230003,110.120003,281500,110.120003
2014-07-14,106.00,109.389999,105.360001,108.82,172400,108.82
2014-07-11,104.709999,106.150002,103.739998,104.959999,82600,104.959999
2014-07-10,105.00,106.00,103.459999,104.75,164400,104.75
2014-07-09,111.959999,111.959999,106.139999,106.989998,387600,106.989998
2014-07-08,112.279999,112.279999,108.470001,112.00,202700,112.00
2014-07-07,113.900002,113.900002,111.510002,112.00,135100,112.00
2014-07-03,113.650002,116.059998,112.900002,113.82,166400,113.82
2014-07-02,113.709999,115.599998,112.410004,113.739998,161300,113.739998
2014-07-01,115.260002,118.00,112.959999,113.589996,316300,113.589996
2014-06-30,115.209999,115.209999,111.699997,114.580002,236400,114.580002
2014-06-27,114.050003,117.360001,112.389999,114.290001,2211500,114.290001
2014-06-26,113.82,114.529999,110.68,114.00,158500,114.00
2014-06-25,113.68,115.529999,112.93,114.239998,123900,114.239998
2014-06-24,115.599998,117.669998,113.769997,114.349998,168800,114.349998
2014-06-23,114.760002,118.120003,114.07,117.720001,139000,117.720001
2014-06-20,116.089996,117.629997,113.529999,115.639999,191400,115.639999
2014-06-19,117.230003,118.089996,113.540001,115.410004,111400,115.410004
2014-06-18,117.160004,118.290001,115.510002,117.040001,130100,117.040001
2014-06-17,119.809998,121.699997,117.059998,117.529999,238900,117.529999
2014-06-16,110.57,120.50,109.169998,120.360001,261600,120.360001
2014-06-13,113.82,113.82,109.690002,110.230003,136200,110.230003
2014-06-12,112.800003,114.57,111.809998,113.089996,94900,113.089996
2014-06-11,114.589996,115.32,111.050003,112.720001,134700,112.720001
2014-06-10,117.550003,118.949997,115.099998,116.040001,119500,116.040001
2014-06-09,116.970001,118.400002,115.940002,118.279999,84900,118.279999
2014-06-06,115.43,118.25,115.129997,116.959999,86600,116.959999
2014-06-05,112.040001,115.669998,110.839996,114.760002,128800,114.760002
2014-06-04,108.50,114.160004,108.50,112.290001,144900,112.290001
2014-06-03,110.290001,110.339996,108.190002,108.959999,162700,108.959999
2014-06-02,110.199997,111.800003,109.040001,110.050003,148000,110.050003
2014-05-30,110.400002,111.690002,109.730003,110.209999,164400,110.209999
2014-05-29,109.559998,111.93,109.050003,110.400002,202200,110.400002
2014-05-28,110.290001,111.25,108.50,109.959999,181300,109.959999
2014-05-27,104.18,110.419998,104.18,110.209999,237900,110.209999
2014-05-23,102.550003,104.209999,102.220001,103.50,100600,103.50
2014-05-22,101.199997,105.00,100.50,102.410004,115200,102.410004
2014-05-21,99.629997,100.760002,97.879997,100.730003,154600,100.730003
2014-05-20,104.989998,105.599998,99.050003,99.150002,254200,99.150002
2014-05-19,104.18,105.809998,104.18,105.440002,173300,105.440002
2014-05-16,105.940002,107.010002,102.93,103.940002,126000,103.940002
2014-05-15,103.470001,105.43,100.510002,105.110001,140300,105.110001
2014-05-14,102.860001,105.730003,100.760002,103.300003,213900,103.300003
2014-05-13,105.00,106.989998,101.029999,101.860001,167100,101.860001
2014-05-12,100.809998,105.43,100.809998,105.089996,134600,105.089996
2014-05-09,100.18,101.580002,99.290001,100.860001,146000,100.860001
2014-05-08,95.239998,101.50,95.239998,100.029999,190500,100.029999
2014-05-07,97.959999,98.510002,94.559998,95.360001,228900,95.360001
2014-05-06,101.00,102.599998,97.769997,98.080002,272400,98.080002
2014-05-05,102.150002,103.239998,100.650002,101.279999,146900,101.279999
2014-05-02,102.57,104.25,101.699997,103.419998,126100,103.419998
2014-05-01,102.620003,102.900002,99.82,102.209999,308300,102.209999
2014-04-30,101.00,103.919998,100.00,103.709999,259900,103.709999
2014-04-29,102.790001,103.559998,100.120003,100.93,348700,100.93
2014-04-28,105.129997,105.580002,102.290001,102.449997,224900,102.449997
2014-04-25,111.089996,111.339996,105.050003,105.550003,264300,105.550003
2014-04-24,115.00,117.00,104.00,111.800003,609700,111.800003
2014-04-23,114.739998,114.739998,110.25,111.809998,249200,111.809998
2014-04-22,114.389999,115.50,113.300003,114.339996,351300,114.339996
2014-04-21,116.050003,117.419998,111.040001,114.239998,450600,114.239998
2014-04-17,117.239998,119.25,116.559998,117.029999,221600,117.029999
2014-04-16,120.010002,122.540001,116.800003,118.629997,198000,118.629997
2014-04-15,125.029999,126.139999,119.839996,120.209999,381200,120.209999
2014-04-14,120.910004,124.419998,118.360001,124.040001,209100,124.040001
2014-04-11,121.629997,124.540001,118.790001,120.190002,315800,120.190002
2014-04-10,121.18,123.959999,119.900002,122.309998,169200,122.309998
2014-04-09,118.00,122.32,117.510002,122.120003,238900,122.120003
2014-04-08,119.190002,119.800003,116.169998,117.169998,310500,117.169998
2014-04-07,121.919998,125.620003,117.300003,119.599998,310200,119.599998
2014-04-04,125.970001,126.50,122.080002,122.839996,152500,122.839996
2014-04-03,125.00,126.190002,123.010002,124.959999,185800,124.959999
2014-04-02,125.519997,126.839996,123.050003,125.279999,229800,125.279999
2014-04-01,122.470001,125.989998,120.980003,125.839996,288700,125.839996
2014-03-31,117.779999,123.809998,117.769997,121.660004,249100,121.660004
2014-03-28,119.529999,121.239998,116.309998,117.589996,229100,117.589996
2014-03-27,115.019997,121.330002,114.010002,119.699997,271600,119.699997
2014-03-26,114.989998,116.260002,113.389999,114.459999,187100,114.459999
2014-03-25,115.879997,117.620003,113.599998,114.970001,180100,114.970001
2014-03-24,116.529999,119.480003,113.089996,115.410004,191500,115.410004
2014-03-21,117.82,119.059998,115.050003,115.82,160200,115.82
2014-03-20,116.949997,118.919998,115.410004,117.720001,189500,117.720001
2014-03-19,115.169998,120.610001,113.779999,117.379997,269500,117.379997
2014-03-18,115.059998,116.800003,112.400002,115.550003,187800,115.550003
2014-03-17,113.290001,114.940002,112.279999,114.50,180300,114.50
2014-03-14,111.459999,117.370003,110.059998,112.599998,321000,112.599998
2014-03-13,111.989998,113.540001,110.059998,112.050003,281200,112.050003
2014-03-12,112.190002,112.720001,110.150002,112.269997,249800,112.269997
2014-03-11,110.769997,114.260002,110.57,112.550003,344700,112.550003
2014-03-10,107.970001,111.949997,107.849998,110.919998,313900,110.919998
2014-03-07,108.449997,109.82,107.300003,107.970001,237500,107.970001
2014-03-06,104.620003,109.900002,104.620003,107.510002,329700,107.510002
2014-03-05,103.739998,105.690002,102.75,104.099998,298700,104.099998
2014-03-04,101.629997,104.919998,100.870003,103.330002,286300,103.330002
2014-03-03,97.470001,102.00,97.470001,100.949997,433000,100.949997
2014-02-28,100.330002,100.959999,97.00,98.379997,290000,98.379997
2014-02-27,99.889999,101.949997,96.50,99.940002,660700,99.940002
2014-02-26,116.75,120.349998,98.260002,101.00,1310200,101.00
2014-02-25,112.639999,121.059998,112.639999,116.760002,415500,116.760002
2014-02-24,113.110001,117.269997,111.269997,113.029999,291700,113.029999
2014-02-21,107.57,115.519997,105.900002,113.550003,611300,113.550003
2014-02-20,113.160004,114.610001,104.93,107.139999,813200,107.139999
2014-02-19,114.309998,116.419998,112.019997,113.550003,514200,113.550003
2014-02-18,120.830002,120.980003,112.209999,115.00,600500,115.00
2014-02-14,124.43,126.089996,117.279999,120.120003,401400,120.120003
2014-02-13,116.709999,129.770004,114.00,124.739998,478900,124.739998
2014-02-12,117.32,122.970001,115.699997,120.849998,605900,120.849998
2014-02-11,121.269997,126.50,117.25,117.730003,538900,117.730003
2014-02-10,121.150002,125.099998,121.019997,121.68,219300,121.68
2014-02-07,125.50,127.529999,121.269997,123.599998,427800,123.599998
2014-02-06,132.229996,134.779999,118.00,125.510002,843500,125.510002
2014-02-05,128.020004,133.529999,126.480003,133.399994,265100,133.399994
2014-02-04,130.149994,130.779999,126.220001,128.240005,167000,128.240005
2014-02-03,130.229996,131.869995,128.779999,129.789993,271700,129.789993
2014-01-31,133.160004,133.270004,130.050003,130.740005,110000,130.740005
2014-01-30,131.070007,136.00,130.509995,134.440002,134000,134.440002
2014-01-29,131.50,134.550003,129.080002,129.75,170800,129.75
2014-01-28,134.110001,135.50,132.009995,133.389999,146500,133.389999
2014-01-27,138.850006,138.940002,131.25,134.949997,149600,134.949997
2014-01-24,140.00,140.960007,137.00,137.429993,190400,137.429993
2014-01-23,148.350006,148.350006,137.50,141.350006,194200,141.350006
2014-01-22,152.00,154.259995,147.75,148.360001,136300,148.360001
2014-01-21,150.50,150.869995,144.50,148.210007,207700,148.210007
2014-01-17,156.029999,156.630005,150.259995,150.869995,69500,150.869995
2014-01-16,158.020004,162.929993,153.669998,156.630005,59000,156.630005
2014-01-15,155.509995,159.410004,153.179993,158.399994,94400,158.399994
2014-01-14,158.860001,160.779999,152.50,155.75,114900,155.75
2014-01-13,162.229996,162.229996,157.460007,158.809998,40900,158.809998
2014-01-10,164.610001,164.610001,161.029999,162.929993,50600,162.929993
2014-01-09,163.300003,164.919998,160.00,164.479996,101400,164.479996
2014-01-08,156.320007,161.259995,147.289993,160.460007,359600,160.460007
2014-01-07,160.940002,160.970001,152.320007,156.119995,227400,156.119995
2014-01-06,163.50,163.50,160.429993,161.00,105600,161.00
2014-01-03,162.070007,163.820007,159.520004,162.990005,78100,162.990005
2014-01-02,157.820007,163.220001,156.149994,161.639999,111000,161.639999
